index,Disease,Disease_Code,State,Year,Gender,Age,Age_Code,STD_Cases,Population,Rate_per_100K
5658,Chlamydia,274,Pennsylvania,2008,Male,35-39 years,35-39,461,404553,113.95
5659,Chlamydia,274,Pennsylvania,2008,Male,40+ years,40+,593,2889821,20.52
5660,Chlamydia,274,Pennsylvania,2008,Male,Unknown,99,9,,
5661,Chlamydia,274,Pennsylvania,2009,Male,0-14 years,0-14,91,1156965,7.87
5662,Chlamydia,274,Pennsylvania,2009,Male,15-19 years,15-19,3946,453831,869.49
5663,Chlamydia,274,Pennsylvania,2009,Male,20-24 years,20-24,4718,425285,1109.37
5664,Chlamydia,274,Pennsylvania,2009,Male,25-29 years,25-29,1990,405493,490.76
5665,Chlamydia,274,Pennsylvania,2009,Male,30-34 years,30-34,931,374311,248.72
5666,Chlamydia,274,Pennsylvania,2009,Male,35-39 years,35-39,434,393349,110.33
5667,Chlamydia,274,Pennsylvania,2009,Male,40+ years,40+,571,2929475,19.49
5668,Chlamydia,274,Pennsylvania,2009,Male,Unknown,99,19,,
5669,Chlamydia,274,Pennsylvania,2010,Male,0-14 years,0-14,93,1162802,8
5670,Chlamydia,274,Pennsylvania,2010,Male,15-19 years,15-19,4442,462465,960.5
5671,Chlamydia,274,Pennsylvania,2010,Male,20-24 years,20-24,5368,441886,1214.79
5672,Chlamydia,274,Pennsylvania,2010,Male,25-29 years,25-29,2224,392569,566.52
5673,Chlamydia,274,Pennsylvania,2010,Male,30-34 years,30-34,996,364681,273.12
5674,Chlamydia,274,Pennsylvania,2010,Male,35-39 years,35-39,528,380172,138.88
5675,Chlamydia,274,Pennsylvania,2010,Male,40+ years,40+,643,2985788,21.54
5676,Chlamydia,274,Pennsylvania,2010,Male,Unknown,99,3,,
5677,Chlamydia,274,Pennsylvania,2011,Male,0-14 years,0-14,141,1152753,12.23
5678,Chlamydia,274,Pennsylvania,2011,Male,15-19 years,15-19,4810,452844,1062.18
5679,Chlamydia,274,Pennsylvania,2011,Male,20-24 years,20-24,6248,447862,1395.07
5680,Chlamydia,274,Pennsylvania,2011,Male,25-29 years,25-29,2622,401399,653.22
5681,Chlamydia,274,Pennsylvania,2011,Male,30-34 years,30-34,1237,375133,329.75
5682,Chlamydia,274,Pennsylvania,2011,Male,35-39 years,35-39,593,363500,163.14
5683,Chlamydia,274,Pennsylvania,2011,Male,40+ years,40+,708,3021071,23.44
5684,Chlamydia,274,Pennsylvania,2011,Male,Unknown,99,5,,
5685,Chlamydia,274,Pennsylvania,2012,Male,0-14 years,0-14,111,1148656,9.66
5686,Chlamydia,274,Pennsylvania,2012,Male,15-19 years,15-19,4607,441841,1042.68
5687,Chlamydia,274,Pennsylvania,2012,Male,20-24 years,20-24,6780,450597,1504.67
5688,Chlamydia,274,Pennsylvania,2012,Male,25-29 years,25-29,2958,408934,723.34
5689,Chlamydia,274,Pennsylvania,2012,Male,30-34 years,30-34,1329,384456,345.68
5690,Chlamydia,274,Pennsylvania,2012,Male,35-39 years,35-39,665,356965,186.29
5691,Chlamydia,274,Pennsylvania,2012,Male,40+ years,40+,931,3038728,30.64
5692,Chlamydia,274,Pennsylvania,2012,Male,Unknown,99,7,,
5693,Chlamydia,274,Pennsylvania,2013,Male,0-14 years,0-14,117,1142049,10.24
5694,Chlamydia,274,Pennsylvania,2013,Male,15-19 years,15-19,4088,432225,945.8
5695,Chlamydia,274,Pennsylvania,2013,Male,20-24 years,20-24,6355,445889,1425.24
5696,Chlamydia,274,Pennsylvania,2013,Male,25-29 years,25-29,2987,420113,711
5697,Chlamydia,274,Pennsylvania,2013,Male,30-34 years,30-34,1335,393112,339.6
5698,Chlamydia,274,Pennsylvania,2013,Male,35-39 years,35-39,627,357654,175.31
5699,Chlamydia,274,Pennsylvania,2013,Male,40+ years,40+,850,3051298,27.86
5700,Chlamydia,274,Pennsylvania,2013,Male,Unknown,99,1,,
5701,Chlamydia,274,Pennsylvania,2014,Male,0-14 years,0-14,83,1142049,7.27
5702,Chlamydia,274,Pennsylvania,2014,Male,15-19 years,15-19,3621,432225,837.76
5703,Chlamydia,274,Pennsylvania,2014,Male,20-24 years,20-24,6339,445889,1421.65
5704,Chlamydia,274,Pennsylvania,2014,Male,25-29 years,25-29,3287,420113,782.41
5705,Chlamydia,274,Pennsylvania,2014,Male,30-34 years,30-34,1396,393112,355.12
5706,Chlamydia,274,Pennsylvania,2014,Male,35-39 years,35-39,680,357654,190.13
5707,Chlamydia,274,Pennsylvania,2014,Male,40+ years,40+,906,3051298,29.69
5708,Chlamydia,274,Pennsylvania,2014,Male,Unknown,99,3,,
5709,Chlamydia,274,Rhode Island,1996,Male,0-14 years,0-14,6,103928,5.77
5710,Chlamydia,274,Rhode Island,1996,Male,15-19 years,15-19,64,34032,188.06
5711,Chlamydia,274,Rhode Island,1996,Male,20-24 years,20-24,85,34258,248.12
5712,Chlamydia,274,Rhode Island,1996,Male,25-29 years,25-29,39,39614,98.45
5713,Chlamydia,274,Rhode Island,1996,Male,30-34 years,30-34,14,38476,36.39
5714,Chlamydia,274,Rhode Island,1996,Male,35-39 years,35-39,14,42756,32.74
5715,Chlamydia,274,Rhode Island,1996,Male,40+ years,40+,11,196794,5.59
5716,Chlamydia,274,Rhode Island,1997,Male,0-14 years,0-14,5,104211,4.8
5717,Chlamydia,274,Rhode Island,1997,Male,15-19 years,15-19,96,35293,272.01
5718,Chlamydia,274,Rhode Island,1997,Male,20-24 years,20-24,112,33084,338.53
5719,Chlamydia,274,Rhode Island,1997,Male,25-29 years,25-29,72,39002,184.61
5720,Chlamydia,274,Rhode Island,1997,Male,30-34 years,30-34,21,37267,56.35
5721,Chlamydia,274,Rhode Island,1997,Male,35-39 years,35-39,19,42747,44.45
5722,Chlamydia,274,Rhode Island,1997,Male,40+ years,40+,6,200667,2.99
5723,Chlamydia,274,Rhode Island,1998,Male,0-14 years,0-14,8,103866,7.7
5724,Chlamydia,274,Rhode Island,1998,Male,15-19 years,15-19,127,36379,349.1
5725,Chlamydia,274,Rhode Island,1998,Male,20-24 years,20-24,202,33606,601.08
5726,Chlamydia,274,Rhode Island,1998,Male,25-29 years,25-29,103,36820,279.74
5727,Chlamydia,274,Rhode Island,1998,Male,30-34 years,30-34,55,36594,150.3
5728,Chlamydia,274,Rhode Island,1998,Male,35-39 years,35-39,18,42506,42.35
5729,Chlamydia,274,Rhode Island,1998,Male,40+ years,40+,14,205154,6.82
5730,Chlamydia,274,Rhode Island,1998,Male,Unknown,99,1,,
5731,Chlamydia,274,Rhode Island,1999,Male,0-14 years,0-14,1,106032,0.94
5732,Chlamydia,274,Rhode Island,1999,Male,15-19 years,15-19,147,37437,392.66
5733,Chlamydia,274,Rhode Island,1999,Male,20-24 years,20-24,230,34543,665.84
5734,Chlamydia,274,Rhode Island,1999,Male,25-29 years,25-29,111,33907,327.37
5735,Chlamydia,274,Rhode Island,1999,Male,30-34 years,30-34,54,36384,148.42
5736,Chlamydia,274,Rhode Island,1999,Male,35-39 years,35-39,21,42112,49.87
5737,Chlamydia,274,Rhode Island,1999,Male,40+ years,40+,9,209263,4.3
5738,Chlamydia,274,Rhode Island,1999,Male,Unknown,99,3,,
5739,Chlamydia,274,Rhode Island,2000,Male,0-14 years,0-14,5,104272,4.8
5740,Chlamydia,274,Rhode Island,2000,Male,15-19 years,15-19,152,37527,405.04
5741,Chlamydia,274,Rhode Island,2000,Male,20-24 years,20-24,266,36801,722.81
5742,Chlamydia,274,Rhode Island,2000,Male,25-29 years,25-29,125,31758,393.6
5743,Chlamydia,274,Rhode Island,2000,Male,30-34 years,30-34,73,36997,197.31
5744,Chlamydia,274,Rhode Island,2000,Male,35-39 years,35-39,26,41997,61.91
5745,Chlamydia,274,Rhode Island,2000,Male,40+ years,40+,16,215448,7.43
5746,Chlamydia,274,Rhode Island,2001,Male,0-14 years,0-14,5,103630,4.82
5747,Chlamydia,274,Rhode Island,2001,Male,15-19 years,15-19,181,36045,502.15
5748,Chlamydia,274,Rhode Island,2001,Male,20-24 years,20-24,265,40091,661
5749,Chlamydia,274,Rhode Island,2001,Male,25-29 years,25-29,127,31312,405.6
5750,Chlamydia,274,Rhode Island,2001,Male,30-34 years,30-34,69,36411,189.5
5751,Chlamydia,274,Rhode Island,2001,Male,35-39 years,35-39,36,41667,86.4
5752,Chlamydia,274,Rhode Island,2001,Male,40+ years,40+,30,220291,13.62
5753,Chlamydia,274,Rhode Island,2001,Male,Unknown,99,2,,
5754,Chlamydia,274,Rhode Island,2002,Male,0-14 years,0-14,3,101341,2.96
5755,Chlamydia,274,Rhode Island,2002,Male,15-19 years,15-19,175,35657,490.79
5756,Chlamydia,274,Rhode Island,2002,Male,20-24 years,20-24,314,42548,737.99
5757,Chlamydia,274,Rhode Island,2002,Male,25-29 years,25-29,152,31936,475.95
5758,Chlamydia,274,Rhode Island,2002,Male,30-34 years,30-34,65,36388,178.63
5759,Chlamydia,274,Rhode Island,2002,Male,35-39 years,35-39,34,41052,82.82
5760,Chlamydia,274,Rhode Island,2002,Male,40+ years,40+,32,225807,14.17
5761,Chlamydia,274,Rhode Island,2003,Male,0-14 years,0-14,4,103123,3.88
5762,Chlamydia,274,Rhode Island,2003,Male,15-19 years,15-19,145,36465,397.64
5763,Chlamydia,274,Rhode Island,2003,Male,20-24 years,20-24,294,42629,689.67
5764,Chlamydia,274,Rhode Island,2003,Male,25-29 years,25-29,153,32930,464.62
5765,Chlamydia,274,Rhode Island,2003,Male,30-34 years,30-34,84,34384,244.3
5766,Chlamydia,274,Rhode Island,2003,Male,35-39 years,35-39,49,39708,123.4
5767,Chlamydia,274,Rhode Island,2003,Male,40+ years,40+,39,229176,17.02
5768,Chlamydia,274,Rhode Island,2004,Male,0-14 years,0-14,4,102315,3.91
5769,Chlamydia,274,Rhode Island,2004,Male,15-19 years,15-19,195,37205,524.12
5770,Chlamydia,274,Rhode Island,2004,Male,20-24 years,20-24,373,42089,886.22
5771,Chlamydia,274,Rhode Island,2004,Male,25-29 years,25-29,178,35310,504.11
5772,Chlamydia,274,Rhode Island,2004,Male,30-34 years,30-34,82,33214,246.88
5773,Chlamydia,274,Rhode Island,2004,Male,35-39 years,35-39,45,38467,116.98
5774,Chlamydia,274,Rhode Island,2004,Male,40+ years,40+,59,232615,25.36
5775,Chlamydia,274,Rhode Island,2005,Male,0-14 years,0-14,2,102414,1.95
5776,Chlamydia,274,Rhode Island,2005,Male,15-19 years,15-19,200,37841,528.53
5777,Chlamydia,274,Rhode Island,2005,Male,20-24 years,20-24,336,39916,841.77
5778,Chlamydia,274,Rhode Island,2005,Male,25-29 years,25-29,163,37640,433.05
5779,Chlamydia,274,Rhode Island,2005,Male,30-34 years,30-34,79,31458,251.13
5780,Chlamydia,274,Rhode Island,2005,Male,35-39 years,35-39,40,37088,107.85
5781,Chlamydia,274,Rhode Island,2005,Male,40+ years,40+,47,233490,20.13
5782,Chlamydia,274,Rhode Island,2005,Male,Unknown,99,1,,
5783,Chlamydia,274,Rhode Island,2006,Male,0-14 years,0-14,5,98981,5.05
5784,Chlamydia,274,Rhode Island,2006,Male,15-19 years,15-19,234,41076,569.68
5785,Chlamydia,274,Rhode Island,2006,Male,20-24 years,20-24,355,39675,894.77
5786,Chlamydia,274,Rhode Island,2006,Male,25-29 years,25-29,185,33848,546.56
5787,Chlamydia,274,Rhode Island,2006,Male,30-34 years,30-34,80,31902,250.77
5788,Chlamydia,274,Rhode Island,2006,Male,35-39 years,35-39,50,36823,135.78
5789,Chlamydia,274,Rhode Island,2006,Male,40+ years,40+,52,233908,22.23
5790,Chlamydia,274,Rhode Island,2006,Male,Unknown,99,1,,
5791,Chlamydia,274,Rhode Island,2007,Male,0-14 years,0-14,3,96674,3.1
5792,Chlamydia,274,Rhode Island,2007,Male,15-19 years,15-19,229,40550,564.74
5793,Chlamydia,274,Rhode Island,2007,Male,20-24 years,20-24,324,39468,820.92
5794,Chlamydia,274,Rhode Island,2007,Male,25-29 years,25-29,156,34026,458.47
5795,Chlamydia,274,Rhode Island,2007,Male,30-34 years,30-34,72,30953,232.61
5796,Chlamydia,274,Rhode Island,2007,Male,35-39 years,35-39,45,36200,124.31
5797,Chlamydia,274,Rhode Island,2007,Male,40+ years,40+,61,233986,26.07
5798,Chlamydia,274,Rhode Island,2007,Male,Unknown,99,2,,
5799,Chlamydia,274,Rhode Island,2008,Male,0-14 years,0-14,3,95099,3.15
5800,Chlamydia,274,Rhode Island,2008,Male,15-19 years,15-19,229,40250,568.94
5801,Chlamydia,274,Rhode Island,2008,Male,20-24 years,20-24,351,39041,899.05
5802,Chlamydia,274,Rhode Island,2008,Male,25-29 years,25-29,183,33814,541.2
5803,Chlamydia,274,Rhode Island,2008,Male,30-34 years,30-34,71,31334,226.59
5804,Chlamydia,274,Rhode Island,2008,Male,35-39 years,35-39,31,34514,89.82
5805,Chlamydia,274,Rhode Island,2008,Male,40+ years,40+,47,234653,20.03
5806,Chlamydia,274,Rhode Island,2009,Male,0-14 years,0-14,5,94850,5.27
5807,Chlamydia,274,Rhode Island,2009,Male,15-19 years,15-19,192,39994,480.07
5808,Chlamydia,274,Rhode Island,2009,Male,20-24 years,20-24,400,38065,1050.83
5809,Chlamydia,274,Rhode Island,2009,Male,25-29 years,25-29,221,34518,640.25
5810,Chlamydia,274,Rhode Island,2009,Male,30-34 years,30-34,87,32527,267.47
5811,Chlamydia,274,Rhode Island,2009,Male,35-39 years,35-39,48,33331,144.01
5812,Chlamydia,274,Rhode Island,2009,Male,40+ years,40+,59,238205,24.77
5813,Chlamydia,274,Rhode Island,2010,Male,0-14 years,0-14,8,93120,8.59
5814,Chlamydia,274,Rhode Island,2010,Male,15-19 years,15-19,232,40157,577.73
5815,Chlamydia,274,Rhode Island,2010,Male,20-24 years,20-24,391,41229,948.36
5816,Chlamydia,274,Rhode Island,2010,Male,25-29 years,25-29,180,33126,543.38
5817,Chlamydia,274,Rhode Island,2010,Male,30-34 years,30-34,93,30056,309.42
5818,Chlamydia,274,Rhode Island,2010,Male,35-39 years,35-39,51,31185,163.54
5819,Chlamydia,274,Rhode Island,2010,Male,40+ years,40+,47,239527,19.62
5820,Chlamydia,274,Rhode Island,2011,Male,0-14 years,0-14,6,91668,6.55
5821,Chlamydia,274,Rhode Island,2011,Male,15-19 years,15-19,276,39106,705.77
5822,Chlamydia,274,Rhode Island,2011,Male,20-24 years,20-24,478,42184,1133.13
5823,Chlamydia,274,Rhode Island,2011,Male,25-29 years,25-29,221,33263,664.4
5824,Chlamydia,274,Rhode Island,2011,Male,30-34 years,30-34,86,30954,277.83
5825,Chlamydia,274,Rhode Island,2011,Male,35-39 years,35-39,46,29732,154.72
5826,Chlamydia,274,Rhode Island,2011,Male,40+ years,40+,49,241340,20.3
5827,Chlamydia,274,Rhode Island,2012,Male,0-14 years,0-14,7,90596,7.73
5828,Chlamydia,274,Rhode Island,2012,Male,15-19 years,15-19,290,38344,756.31
5829,Chlamydia,274,Rhode Island,2012,Male,20-24 years,20-24,506,42155,1200.33
5830,Chlamydia,274,Rhode Island,2012,Male,25-29 years,25-29,222,34085,651.31
5831,Chlamydia,274,Rhode Island,2012,Male,30-34 years,30-34,96,31671,303.12
5832,Chlamydia,274,Rhode Island,2012,Male,35-39 years,35-39,45,28996,155.19
5833,Chlamydia,274,Rhode Island,2012,Male,40+ years,40+,56,242429,23.1
5834,Chlamydia,274,Rhode Island,2013,Male,0-14 years,0-14,3,89768,3.34
5835,Chlamydia,274,Rhode Island,2013,Male,15-19 years,15-19,247,37437,659.77
5836,Chlamydia,274,Rhode Island,2013,Male,20-24 years,20-24,528,41362,1276.53
5837,Chlamydia,274,Rhode Island,2013,Male,25-29 years,25-29,267,35839,745
5838,Chlamydia,274,Rhode Island,2013,Male,30-34 years,30-34,109,32435,336.06
5839,Chlamydia,274,Rhode Island,2013,Male,35-39 years,35-39,55,29150,188.68
5840,Chlamydia,274,Rhode Island,2013,Male,40+ years,40+,59,243436,24.24
5841,Chlamydia,274,Rhode Island,2014,Male,0-14 years,0-14,4,89768,4.46
5842,Chlamydia,274,Rhode Island,2014,Male,15-19 years,15-19,240,37437,641.08
5843,Chlamydia,274,Rhode Island,2014,Male,20-24 years,20-24,506,41362,1223.35
5844,Chlamydia,274,Rhode Island,2014,Male,25-29 years,25-29,273,35839,761.74
5845,Chlamydia,274,Rhode Island,2014,Male,30-34 years,30-34,153,32435,471.71
5846,Chlamydia,274,Rhode Island,2014,Male,35-39 years,35-39,72,29150,247
5847,Chlamydia,274,Rhode Island,2014,Male,40+ years,40+,64,243436,26.29
5848,Chlamydia,274,South Carolina,1996,Male,0-14 years,0-14,8,418292,1.91
5849,Chlamydia,274,South Carolina,1996,Male,15-19 years,15-19,248,144036,172.18
5850,Chlamydia,274,South Carolina,1996,Male,20-24 years,20-24,306,136856,223.59
5851,Chlamydia,274,South Carolina,1996,Male,25-29 years,25-29,138,139250,99.1
5852,Chlamydia,274,South Carolina,1996,Male,30-34 years,30-34,85,144521,58.81
5853,Chlamydia,274,South Carolina,1996,Male,35-39 years,35-39,35,149455,23.42
5854,Chlamydia,274,South Carolina,1996,Male,40+ years,40+,46,703298,6.54
5855,Chlamydia,274,South Carolina,1996,Male,Unknown,99,195,,
5856,Chlamydia,274,South Carolina,1997,Male,0-14 years,0-14,15,423796,3.54
5857,Chlamydia,274,South Carolina,1997,Male,15-19 years,15-19,344,147090,233.87
5858,Chlamydia,274,South Carolina,1997,Male,20-24 years,20-24,409,135721,301.35
5859,Chlamydia,274,South Carolina,1997,Male,25-29 years,25-29,218,140874,154.75
5860,Chlamydia,274,South Carolina,1997,Male,30-34 years,30-34,108,141702,76.22
5861,Chlamydia,274,South Carolina,1997,Male,35-39 years,35-39,61,150638,40.49
5862,Chlamydia,274,South Carolina,1997,Male,40+ years,40+,58,727419,7.97
5863,Chlamydia,274,South Carolina,1997,Male,Unknown,99,63,,
5864,Chlamydia,274,South Carolina,1998,Male,0-14 years,0-14,36,426550,8.44
5865,Chlamydia,274,South Carolina,1998,Male,15-19 years,15-19,476,149584,318.22
5866,Chlamydia,274,South Carolina,1998,Male,20-24 years,20-24,609,137160,444.01
5867,Chlamydia,274,South Carolina,1998,Male,25-29 years,25-29,337,141096,238.84
5868,Chlamydia,274,South Carolina,1998,Male,30-34 years,30-34,161,139776,115.18
5869,Chlamydia,274,South Carolina,1998,Male,35-39 years,35-39,103,152295,67.63
5870,Chlamydia,274,South Carolina,1998,Male,40+ years,40+,106,751576,14.1
5871,Chlamydia,274,South Carolina,1998,Male,Unknown,99,64,,
5872,Chlamydia,274,South Carolina,1999,Male,0-14 years,0-14,24,428040,5.61
5873,Chlamydia,274,South Carolina,1999,Male,15-19 years,15-19,416,150604,276.22
5874,Chlamydia,274,South Carolina,1999,Male,20-24 years,20-24,620,141107,439.38
5875,Chlamydia,274,South Carolina,1999,Male,25-29 years,25-29,353,140445,251.34
5876,Chlamydia,274,South Carolina,1999,Male,30-34 years,30-34,132,139623,94.54
5877,Chlamydia,274,South Carolina,1999,Male,35-39 years,35-39,80,154810,51.68
5878,Chlamydia,274,South Carolina,1999,Male,40+ years,40+,84,774447,10.85
5879,Chlamydia,274,South Carolina,2000,Male,0-14 years,0-14,15,417894,3.59
5880,Chlamydia,274,South Carolina,2000,Male,15-19 years,15-19,247,149210,165.54
5881,Chlamydia,274,South Carolina,2000,Male,20-24 years,20-24,422,146859,287.35
5882,Chlamydia,274,South Carolina,2000,Male,25-29 years,25-29,175,138631,126.23
5883,Chlamydia,274,South Carolina,2000,Male,30-34 years,30-34,87,142493,61.06
5884,Chlamydia,274,South Carolina,2000,Male,35-39 years,35-39,64,156012,41.02
5885,Chlamydia,274,South Carolina,2000,Male,40+ years,40+,67,803055,8.34
5886,Chlamydia,274,South Carolina,2000,Male,Unknown,99,50,,
5887,Chlamydia,274,South Carolina,2001,Male,0-14 years,0-14,23,420040,5.48
5888,Chlamydia,274,South Carolina,2001,Male,15-19 years,15-19,366,146435,249.94
5889,Chlamydia,274,South Carolina,2001,Male,20-24 years,20-24,603,154162,391.15
5890,Chlamydia,274,South Carolina,2001,Male,25-29 years,25-29,317,136139,232.85
5891,Chlamydia,274,South Carolina,2001,Male,30-34 years,30-34,169,143476,117.79
5892,Chlamydia,274,South Carolina,2001,Male,35-39 years,35-39,81,153791,52.67
5893,Chlamydia,274,South Carolina,2001,Male,40+ years,40+,121,819914,14.76
5894,Chlamydia,274,South Carolina,2001,Male,Unknown,99,51,,
5895,Chlamydia,274,South Carolina,2002,Male,0-14 years,0-14,19,415268,4.58
5896,Chlamydia,274,South Carolina,2002,Male,15-19 years,15-19,410,145478,281.83
5897,Chlamydia,274,South Carolina,2002,Male,20-24 years,20-24,642,159311,402.99
5898,Chlamydia,274,South Carolina,2002,Male,25-29 years,25-29,302,136786,220.78
5899,Chlamydia,274,South Carolina,2002,Male,30-34 years,30-34,174,145825,119.32
5900,Chlamydia,274,South Carolina,2002,Male,35-39 years,35-39,91,151614,60.02
5901,Chlamydia,274,South Carolina,2002,Male,40+ years,40+,136,841003,16.17
5902,Chlamydia,274,South Carolina,2002,Male,Unknown,99,26,,
5903,Chlamydia,274,South Carolina,2003,Male,0-14 years,0-14,6,435000,1.38
5904,Chlamydia,274,South Carolina,2003,Male,15-19 years,15-19,382,148012,258.09
5905,Chlamydia,274,South Carolina,2003,Male,20-24 years,20-24,637,160204,397.62
5906,Chlamydia,274,South Carolina,2003,Male,25-29 years,25-29,348,137354,253.36
5907,Chlamydia,274,South Carolina,2003,Male,30-34 years,30-34,171,142427,120.06
5908,Chlamydia,274,South Carolina,2003,Male,35-39 years,35-39,95,145688,65.21
5909,Chlamydia,274,South Carolina,2003,Male,40+ years,40+,155,849908,18.24
5910,Chlamydia,274,South Carolina,2003,Male,Unknown,99,19,,
5911,Chlamydia,274,South Carolina,2004,Male,0-14 years,0-14,10,433890,2.3
5912,Chlamydia,274,South Carolina,2004,Male,15-19 years,15-19,509,150475,338.26
5913,Chlamydia,274,South Carolina,2004,Male,20-24 years,20-24,917,160905,569.9
5914,Chlamydia,274,South Carolina,2004,Male,25-29 years,25-29,417,142287,293.07
5915,Chlamydia,274,South Carolina,2004,Male,30-34 years,30-34,240,142025,168.98
5916,Chlamydia,274,South Carolina,2004,Male,35-39 years,35-39,141,143535,98.23
5917,Chlamydia,274,South Carolina,2004,Male,40+ years,40+,202,872060,23.16
5918,Chlamydia,274,South Carolina,2004,Male,Unknown,99,20,,
5919,Chlamydia,274,South Carolina,2005,Male,0-14 years,0-14,23,431943,5.32
5920,Chlamydia,274,South Carolina,2005,Male,15-19 years,15-19,613,153678,398.89
5921,Chlamydia,274,South Carolina,2005,Male,20-24 years,20-24,950,159679,594.94
5922,Chlamydia,274,South Carolina,2005,Male,25-29 years,25-29,475,149259,318.24
5923,Chlamydia,274,South Carolina,2005,Male,30-34 years,30-34,211,139934,150.78
5924,Chlamydia,274,South Carolina,2005,Male,35-39 years,35-39,113,143735,78.62
5925,Chlamydia,274,South Carolina,2005,Male,40+ years,40+,168,896003,18.75
5926,Chlamydia,274,South Carolina,2005,Male,Unknown,99,19,,
5927,Chlamydia,274,South Carolina,2006,Male,0-14 years,0-14,23,435480,5.28
5928,Chlamydia,274,South Carolina,2006,Male,15-19 years,15-19,781,160696,486.01
5929,Chlamydia,274,South Carolina,2006,Male,20-24 years,20-24,1164,152828,761.64
5930,Chlamydia,274,South Carolina,2006,Male,25-29 years,25-29,629,146692,428.79
5931,Chlamydia,274,South Carolina,2006,Male,30-34 years,30-34,260,137590,188.97
5932,Chlamydia,274,South Carolina,2006,Male,35-39 years,35-39,156,146479,106.5
5933,Chlamydia,274,South Carolina,2006,Male,40+ years,40+,238,923948,25.76
5934,Chlamydia,274,South Carolina,2006,Male,Unknown,99,21,,
5935,Chlamydia,274,South Carolina,2007,Male,0-14 years,0-14,28,446174,6.28
5936,Chlamydia,274,South Carolina,2007,Male,15-19 years,15-19,1331,162953,816.8
5937,Chlamydia,274,South Carolina,2007,Male,20-24 years,20-24,2054,157606,1303.25
5938,Chlamydia,274,South Carolina,2007,Male,25-29 years,25-29,1079,147845,729.82
5939,Chlamydia,274,South Carolina,2007,Male,30-34 years,30-34,451,137844,327.18
5940,Chlamydia,274,South Carolina,2007,Male,35-39 years,35-39,245,149294,164.11
5941,Chlamydia,274,South Carolina,2007,Male,40+ years,40+,334,945430,35.33
5942,Chlamydia,274,South Carolina,2007,Male,Unknown,99,27,,
5943,Chlamydia,274,South Carolina,2008,Male,0-14 years,0-14,31,450505,6.88
5944,Chlamydia,274,South Carolina,2008,Male,15-19 years,15-19,1428,164322,869.02
5945,Chlamydia,274,South Carolina,2008,Male,20-24 years,20-24,2158,157801,1367.55
5946,Chlamydia,274,South Carolina,2008,Male,25-29 years,25-29,1094,151438,722.41
5947,Chlamydia,274,South Carolina,2008,Male,30-34 years,30-34,451,139014,324.43
